Logic ID,Rule ID,Logic Number,P1,Col,Operand,Val,P2,And Or
336-7,336,7,NULL,Model Year,=,2020,),And
336-8,336,8,(,Failure Code,LIKE,*P04*,NULL,Or
336-9,336,9,NULL,Customer Comments,LIKE,*light*,NULL,Or
336-10,336,10,NULL,Customer Comments,LIKE,*CEL*,NULL,Or
336-11,336,11,NULL,Customer Comments,LIKE,*lamp*,NULL,Or
336-12,336,12,NULL,Customer Comments,LIKE,*lite*,NULL,Or
336-13,336,13,NULL,Customer Comments,LIKE,*warning*,NULL,Or
336-14,336,14,NULL,Customer Comments,LIKE,*ission*,),NULL
335-1,335,1,NULL,Customer,=,GM,NULL,And
335-2,335,2,NULL,Datalink,=,CamSensorSGE,NULL,And
335-3,335,3,NULL,Model,=,Malibu E2,NULL,And
335-4,335,4,NULL,Model Year,=,2020,NULL,And
335-5,335,5,NULL,Vehicle Build Date,<,03/29/2020,NULL,And
335-6,335,6,(,Dealer Comments,LIKE,*P0366*,NULL,Or
335-7,335,7,NULL,Dealer Comments,LIKE,*P0365*,NULL,Or
335-8,335,8,NULL,Correction Comments,LIKE,*P0365*,NULL,Or
335-9,335,9,NULL,Correction Comments,LIKE,*P0366*,NULL,Or
335-10,335,10,NULL,Claim Category,=,P0365/P0366,),NULL
333-1,333,1,NULL,Customer,=,Nissan,NULL,And
333-2,333,2,(,Vehicle Build Date,>,12/1/2019,NULL,And
333-3,333,3,NULL,Vehicle Build Date,<,09/25/2020,),And
333-4,333,4,NULL,Issue ID,IS NULL,NULL,NULL,NULL
331-1,331,1,NULL,Customer,=,GM,NULL,And
331-2,331,2,NULL,Datalink,=,FuelInjectorDMAX,NULL,And
331-3,331,3,NULL,Model Year,>=,2017,NULL,And
331-4,331,4,NULL,Model Year,<=,2024,NULL,And
331-5,331,5,(,Issue ID,IS NULL,NULL,NULL,Or
331-6,331,6,NULL,Issue ID,=,0,),And
331-7,331,7,((,Customer Comments,LIKE,*P0201*,NULL,Or
331-8,331,8,NULL,Customer Comments,LIKE,*P0202*,NULL,Or
331-9,331,9,NULL,Customer Comments,LIKE,*P0203*,NULL,Or
331-10,331,10,NULL,Customer Comments,LIKE,*P0204*,NULL,Or
331-11,331,11,NULL,Customer Comments,LIKE,*P0205*,NULL,Or
331-12,331,12,NULL,Customer Comments,LIKE,*P0206*,NULL,Or
331-13,331,13,NULL,Customer Comments,LIKE,*P0207*,NULL,Or
331-14,331,14,NULL,Customer Comments,LIKE,*P0208*,NULL,Or
331-15,331,15,NULL,Dealer Comments,LIKE,*P0201*,NULL,Or
331-16,331,16,NULL,Dealer Comments,LIKE,*P0202*,NULL,Or
331-17,331,17,NULL,Dealer Comments,LIKE,*P0203*,NULL,Or
331-18,331,18,NULL,Dealer Comments,LIKE,*P0204*,NULL,Or
331-19,331,19,NULL,Dealer Comments,LIKE,*P0205*,NULL,Or
331-20,331,20,NULL,Dealer Comments,LIKE,*P0206*,NULL,Or
331-21,331,21,NULL,Dealer Comments,LIKE,*P0207*,NULL,Or
331-22,331,22,NULL,Dealer Comments,LIKE,*P0208*,NULL,Or
331-23,331,23,NULL,Correction Comments,LIKE,*P0201*,NULL,Or
331-24,331,24,NULL,Correction Comments,LIKE,*P0202*,NULL,Or
331-25,331,25,NULL,Correction Comments,LIKE,*P0203*,NULL,Or
331-26,331,26,NULL,Correction Comments,LIKE,*P0204*,NULL,Or
331-27,331,27,NULL,Correction Comments,LIKE,*P0205*,NULL,Or
331-28,331,28,NULL,Correction Comments,LIKE,*P0206*,NULL,Or
331-29,331,29,NULL,Correction Comments,LIKE,*P0207*,NULL,Or
331-30,331,30,NULL,Claim Category,LIKE,*Inj.C*,NULL,Or
331-31,331,31,NULL,Correction Comments,LIKE,*P0208*,),And
331-32,331,32,(,Claim Category,LIKE,*p030x*,NULL,Or
331-33,331,33,NULL,Claim Category,LIKE,*TBD*,NULL,Or
331-34,331,34,NULL,Claim Category,LIKE,*inj.C*,),Or
331-35,331,35,NULL,Claim Category,LIKE,*inj.c*,NULL,Or
331-36,331,36,NULL,Claim Category,=,P020x,),And
331-37,331,37,NULL,Vehicle Build Date,<,5/15/2021,NULL,NULL
330-1,330,1,NULL,Customer,=,Nissan,NULL,And
330-2,330,2,NULL,Claimed Part Number,=,226939HP0A,NULL,And
330-3,330,3,(,Customer Comments,LIKE,*P2096*,NULL,Or
330-4,330,4,NULL,Customer Comments,LIKE,*P2097*,NULL,Or
330-5,330,5,NULL,Customer Comments,LIKE,*P015B*,NULL,Or
330-6,330,6,NULL,Dealer Comments,LIKE,*P2096*,NULL,Or
330-7,330,7,NULL,Dealer Comments,LIKE,*P2097*,NULL,Or
330-8,330,8,NULL,Dealer Comments,LIKE,*P2096*,),And
330-9,330,9,NULL,Issue ID,IS NULL,NULL,NULL,NULL
329-1,329,1,NULL,Customer,=,GM,NULL,And
329-2,329,2,NULL,Datalink,=,FuelInjectorDMAX,NULL,And
329-3,329,3,NULL,Engine,=,L5D,NULL,And
329-4,329,4,NULL,Mileage,>=,35000,NULL,And
329-5,329,5,NULL,Vehicle Build Date,>=,12/1/2018,NULL,And
329-6,329,6,NULL,Issue ID,=,0,NULL,NULL
328-1,328,1,NULL,Customer,=,GM,NULL,And
328-2,328,2,NULL,Datalink,=,StarterHFV6Gen1,NULL,And
328-3,328,3,NULL,Vehicle Build Date,>=,1/1/2019,NULL,And
328-4,328,4,(,Issue ID,=,0,NULL,Or
328-5,328,5,NULL,Issue ID,IS NULL,NULL,),And
328-6,328,6,(,Model Year,=,2019,NULL,Or
328-7,328,7,NULL,Model Year,=,2020,),And
328-8,328,8,(,Claim Category,LIKE,*Blown Fuse*,NULL,Or
328-9,328,9,NULL,Claim Category,=,Flex plate,),NULL
327-1,327,1,NULL,Datalink,=,PurgeValveHFV6Gen1,NULL,And
327-2,327,2,NULL,Model,=,Traverse C1,NULL,And
327-3,327,3,NULL,Customer,=,GM,NULL,And
327-4,327,4,NULL,Model Year,=,2020,NULL,And
327-5,327,5,(,Claim Category,=,Noise,NULL,Or
327-6,327,6,NULL,Customer Category,=,Noise,),And
327-7,327,7,(,Issue ID,IS NULL,NULL,NULL,Or
327-8,327,8,NULL,Issue ID,=,0,),NULL
326-1,326,1,NULL,Complaint Code Desc,LIKE,"""inop""",NULL,NULL
325-1,325,1,NULL,customer,=,Stellantis,NULL,And
325-2,325,2,NULL,Product Description,=,Duct Temp Sensor,NULL,And
325-3,325,3,NULL,Vehicle Build Date,<=,4/27/2018,NULL,NULL
324-1,324,1,NULL,Customer,=,Ford,NULL,And
324-2,324,2,NULL,Model,=,Explorer,NULL,And
324-3,324,3,(,Dealer Comments,LIKE,*Not connected*,NULL,Or
324-4,324,4,NULL,Dealer Comments,LIKE,*disconnected*,NULL,Or
324-5,324,5,NULL,Dealer Comments,LIKE,*not fully seated*,NULL,Or
324-7,324,7,NULL,Claim Category,=,Loose Purge Hose,NULL,Or
324-8,324,8,NULL,Claim Category,=,Loose Vapor Line,),NULL
323-1,323,1,NULL,Customer,=,Ford,NULL,And
323-2,323,2,(,Issue ID,IS NULL,NULL,NULL,Or
323-3,323,3,NULL,Issue ID,=,0,),And
323-4,323,4,(,Claim Comment,=,P0625,NULL,Or
323-5,323,5,NULL,Claim Comment,=,P0625 P0620,NULL,Or
323-6,323,6,NULL,Claim Comment,=,P0625 P0620 P065B,NULL,Or
323-7,323,7,NULL,Claim Comment,=,P0625 P065B,NULL,Or
323-9,323,9,NULL,Claim Comment,=,P0620 P0625 P065B,NULL,Or
323-10,323,10,NULL,Claim Comment,=,P0620 P0625,),NULL
322-1,322,1,NULL,Customer,=,GM,NULL,And
322-2,322,2,NULL,Datalink,=,FuelInjectorDMAX,NULL,And
322-3,322,3,NULL,Vehicle Build Date,<,12/10/2021,NULL,And
322-4,322,4,NULL,Claim Category,=,TL,NULL,And
322-5,322,5,(,Issue ID,IS NULL,NULL,NULL,Or
322-6,322,6,NULL,Issue ID,=,0,NULL,Or
322-7,322,7,NULL,Issue ID,=,0,),NULL
321-1,321,1,NULL,Customer,=,Honda,NULL,And
321-2,321,2,NULL,Model Code,=,ACCORD,NULL,And
321-3,321,3,(,Model Year,=,2018,NULL,Or
321-4,321,4,NULL,Model Year,=,2019,NULL,Or
321-5,321,5,NULL,Model Year,=,2020,),And
321-6,321,6,NULL,Engine,=,L15B,NULL,NULL
320-1,320,1,NULL,Customer,=,Honda,NULL,And
320-2,320,2,NULL,Model Code,=,ODYSSEY,NULL,And
320-3,320,3,(,Model Year,=,2016,NULL,Or
320-4,320,4,NULL,Model Year,=,2017,NULL,Or
320-5,320,5,NULL,Model Year,=,2018,NULL,Or
320-6,320,6,NULL,Model Year,=,2019,),NULL
319-1,319,1,NULL,Customer,=,Honda,NULL,And
319-2,319,2,NULL,Complaint Code Desc,LIKE,*1 HOUR PUD*,NULL,NULL
318-1,318,1,(,Customer,=,Honda,NULL,And
318-2,318,2,NULL,Model Code,=,CRV,NULL,And
318-3,318,3,NULL,Engine,=,L15B,),NULL
317-1,317,1,NULL,customer,=,Toyota,NULL,And
317-2,317,2,NULL,model,=,Tacoma,NULL,And
317-3,317,3,NULL,Model Year,=,2016,NULL,And
317-4,317,4,(,Customer Comments,LIKE,*79-15*,NULL,Or
317-5,317,5,NULL,Dealer Comments,LIKE,*79-15*,NULL,Or
317-6,317,6,NULL,Correction Comments,LIKE,*79-15*,NULL,Or
317-7,317,7,NULL,Customer Comments,LIKE,*4343*,NULL,Or
317-8,317,8,NULL,Dealer Comments,LIKE,*4343*,NULL,Or
317-9,317,9,NULL,Correction Comments,LIKE,*4343*,NULL,Or
317-10,317,10,NULL,Customer Comments,LIKE,*2-3 shift*,NULL,Or
317-11,317,11,NULL,Dealer Comments,LIKE,*2-3 shift*,NULL,Or
317-12,317,12,NULL,Correction Comments,LIKE,*2-3 shift*,NULL,Or
317-13,317,13,NULL,Customer Comments,LIKE,*TC1505*,NULL,Or
317-14,317,14,NULL,Dealer Comments,LIKE,*TC1505*,NULL,Or
317-15,317,15,NULL,Correction Comments,LIKE,*TC1505*,),NULL
316-1,316,1,NULL,Customer,=,Toyota,NULL,And
316-2,316,2,NULL,Model,=,Tacoma,NULL,And
316-3,316,3,NULL,Product Description,=,Engine ECU,NULL,And
316-4,316,4,NULL,Model Year,>=,2016,NULL,And
316-5,316,5,NULL,Model Year,<=,2017,NULL,And
316-6,316,6,(,Customer Comments,LIKE,*77-16*,NULL,Or
316-7,316,7,NULL,Dealer Comments,LIKE,*77-16*,NULL,Or
316-8,316,8,NULL,Correction Comments,LIKE,*77-16*,NULL,Or
316-9,316,9,NULL,Customer Comments,LIKE,*4419*,NULL,Or
316-10,316,10,NULL,Dealer Comments,LIKE,*4419*,NULL,Or
316-11,316,11,NULL,Correction Comments,LIKE,*4419*,NULL,Or
316-12,316,12,NULL,Customer Comments,LIKE,*TC1601*,NULL,Or
316-13,316,13,NULL,Dealer Comments,LIKE,*TC1601*,NULL,Or
316-14,316,14,NULL,Correction Comments,LIKE,*TC1601*,NULL,Or
316-15,316,15,NULL,Customer Comments,LIKE,*shift feeling*,NULL,Or
316-16,316,16,NULL,Dealer Comments,LIKE,*shift feeling*,NULL,Or
316-17,316,17,NULL,Customer Comments,LIKE,*shift feeling*,),NULL
315-1,315,1,NULL,Customer,=,Toyota,NULL,And
315-2,315,2,NULL,model,=,Tacoma,NULL,And
315-3,315,3,NULL,Model Year,>=,2016,NULL,And
315-4,315,4,NULL,Model Year,<=,2018,NULL,And
315-5,315,5,NULL,Product Description,=,Engine ECU,NULL,And
315-6,315,6,(,Customer Comments,LIKE,*58-18*,NULL,Or
315-7,315,7,NULL,Dealer Comments,LIKE,*58-18*,NULL,Or
315-8,315,8,NULL,Correction Comments,LIKE,*58-18*,NULL,Or
315-9,315,9,NULL,Customer Comments,LIKE,*EG1810*,NULL,Or
315-10,315,10,NULL,Dealer Comments,LIKE,*EG1810*,NULL,Or
315-11,315,11,NULL,Correction Comments,LIKE,*EG1810*,NULL,Or
315-12,315,12,NULL,Customer Comments,LIKE,*5133*,NULL,Or
315-13,315,13,NULL,Dealer Comments,LIKE,*5133*,NULL,Or
315-14,315,14,NULL,Correction Comments,LIKE,*5133*,),NULL
314-1,314,1,NULL,customer,=,Toyota,NULL,And
314-2,314,2,NULL,model,=,Tacoma,NULL,And
314-3,314,3,NULL,Model Year,>=,2016,NULL,And
314-4,314,4,NULL,Model Year,<=,2018,NULL,And
314-5,314,5,NULL,Product Description,=,Engine ECU,NULL,And
314-6,314,6,(,Customer Comments,LIKE,*62-18*,NULL,Or
314-7,314,7,NULL,Dealer Comments,LIKE,*62-18*,NULL,Or
314-8,314,8,NULL,Correction Comments,LIKE,*62-18*,NULL,Or
314-9,314,9,NULL,Customer Comments,LIKE,*EG1811*,NULL,Or
314-10,314,10,NULL,Dealer Comments,LIKE,*EG1811*,NULL,Or
314-11,314,11,NULL,Correction Comments,LIKE,*EG1811*,NULL,Or
314-12,314,12,NULL,Customer Comments,LIKE,*5143*,NULL,Or
314-13,314,13,NULL,Dealer Comments,LIKE,*5143*,NULL,Or
314-14,314,14,NULL,Correction Comments,LIKE,*5143*,NULL,Or
314-15,314,15,NULL,Customer Comments,LIKE,*WOT*,NULL,Or
314-16,314,16,NULL,Dealer Comments,LIKE,*WOT*,NULL,Or
314-17,314,17,NULL,Correction Comments,LIKE,*WOT*,),NULL
313-1,313,1,NULL,customer,=,Toyota,NULL,And
313-2,313,2,NULL,model,=,Tacoma,NULL,And
313-3,313,3,NULL,Model Year,>=,2016,NULL,And
313-4,313,4,NULL,Model Year,<=,2017,NULL,And
313-5,313,5,NULL,Product Description,=,Engine ECU,NULL,And
313-6,313,6,(,Customer Comments,LIKE,*125-18*,NULL,Or
313-7,313,7,NULL,Dealer Comments,LIKE,*125-18*,NULL,Or
313-8,313,8,NULL,Correction Comments,LIKE,*125-18*,NULL,Or
313-9,313,9,NULL,Customer Comments,LIKE,*EG1812*,NULL,Or
313-10,313,10,NULL,Dealer Comments,LIKE,*EG1812*,NULL,Or
313-11,313,11,NULL,Correction Comments,LIKE,*EG1812*,NULL,Or
313-12,313,12,NULL,Customer Comments,LIKE,*5154*,NULL,Or
313-13,313,13,NULL,Dealer Comments,LIKE,*5154*,NULL,Or
313-14,313,14,NULL,Correction Comments,LIKE,*5154*,),NULL
311-1,311,1,NULL,customer,=,Toyota,NULL,And
311-2,311,2,((,model,=,Camry,NULL,And
311-3,311,3,NULL,Model Year,=,2018,),Or
311-4,311,4,(,model,=,Sienna,NULL,And
311-5,311,5,NULL,Model Year,>=,2017,NULL,And
311-6,311,6,NULL,Model Year,>=,2018,),Or
311-7,311,7,(,model,=,Tacoma,NULL,And
311-8,311,8,NULL,Model Year,>=,2016,NULL,And
311-9,311,9,NULL,Model Year,>=,2018,)),And
311-10,311,10,NULL,Product Description,=,Engine ECU,NULL,And
311-11,311,11,(,Customer Comments,LIKE,*13-19*,NULL,Or
311-12,311,12,NULL,Dealer Comments,LIKE,*13-19*,NULL,Or
311-13,311,13,NULL,Correction Comments,LIKE,*13-19*,NULL,Or
311-14,311,14,NULL,Customer Comments,LIKE,*EG1822*,NULL,Or
311-15,311,15,NULL,Dealer Comments,LIKE,*EG1822*,NULL,Or
311-16,311,16,NULL,Correction Comments,LIKE,*EG1822*,NULL,Or
311-17,311,17,NULL,Customer Comments,LIKE,*5191*,NULL,Or
311-18,311,18,NULL,Dealer Comments,LIKE,*5191*,NULL,Or
311-19,311,19,NULL,Correction Comments,LIKE,*5191*,NULL,Or
311-20,311,20,NULL,Correction Comments,LIKE,*5191*,NULL,Or
311-21,311,21,NULL,Customer Comments,LIKE,*2610*,NULL,Or
311-22,311,22,NULL,Dealer Comments,LIKE,*2610*,NULL,Or
311-23,311,23,NULL,Correction Comments,LIKE,*2610*,),NULL
300-1,300,1,NULL,Customer,=,GM,NULL,And
300-2,300,2,NULL,Datalink,=,FuelInjectorDMAX,NULL,And
300-3,300,3,NULL,Vehicle Build Date,>=,12/10/2021,NULL,And
300-4,300,4,NULL,Vehicle Build Date,<=,12/31/2023,NULL,And
300-5,300,5,(,Issue ID,=,0,NULL,Or
300-6,300,6,NULL,Issue ID,IS NULL,NULL,),And
300-7,300,7,NULL,Claim Category,=,TL,NULL,NULL
295-1,295,1,NULL,Issue ID,=,NULL,NULL,NULL
295-2,295,2,NULL,Model,=,F150,NULL,NULL
295-3,295,3,(,Dealer Comments,LIKE,roush,NULL,Or
295-4,295,4,NULL,Dealer Comments,LIKE,rousch,NULL,Or
295-5,295,5,NULL,Dealer Comments,LIKE,supercharger,NULL,Or
295-6,295,6,NULL,Dealer Comments,LIKE,super charger,),NULL
291-1,291,1,NULL,customer,=,Stellantis,NULL,And
291-2,291,2,NULL,model,=,Compass,NULL,And
291-3,291,3,NULL,Product Description,=,Blower Motor,NULL,And
291-4,291,4,(,Customer Comments,LIKE,*nois*,NULL,Or
291-5,291,5,NULL,Customer Comments,LIKE,*squeel*,NULL,Or
291-6,291,6,NULL,Customer Comments,LIKE,*whine*,NULL,Or
291-7,291,7,NULL,Customer Comments,LIKE,*whistle*,NULL,Or
291-8,291,8,NULL,Dealer Comments,LIKE,*nois*,NULL,Or
291-9,291,9,NULL,Dealer Comments,LIKE,*squeel*,NULL,Or
291-10,291,10,NULL,Dealer Comments,LIKE,*whine*,NULL,Or
291-11,291,11,NULL,Dealer Comments,LIKE,*whistle*,),And
291-12,291,12,NULL,Vehicle Build Date,<,6/1/2019,NULL,NULL
283-1,283,1,NULL,Model Year,>=,2020,NULL,And
283-2,283,2,(,Claim Category,LIKE,*P044*,NULL,Or
283-3,283,3,NULL,Claim Category,LIKE,*P017*,NULL,Or
283-4,283,4,NULL,Claim Category,LIKE,*P045*,NULL,Or
283-5,283,5,NULL,Claim Category,LIKE,*P117*,NULL,Or
283-6,283,6,NULL,Claim Category,LIKE,*P17*,NULL,Or
283-7,283,7,NULL,Claim Category,=,Stuck,),And
283-8,283,8,NULL,Vehicle Build Date,>=,11/1/2019,NULL,NULL
282-1,282,1,NULL,Make,=,Nissan,NULL,And
282-2,282,2,NULL,Model,=,Murano,NULL,And
282-3,282,3,NULL,Model Year,=,2019,NULL,And
282-4,282,4,NULL,Dealer Comments,LIKE,*NO REFRIGERANT*,NULL,NULL
281-1,281,1,NULL,Customer,=,Subaru,NULL,And
281-2,281,2,(,Claimed Part Number,LIKE,*98221AN00*,NULL,Or
281-3,281,3,NULL,Claimed Part Number,LIKE,*98221AN01*,),And
281-4,281,4,(,Dealer Comments,LIKE,*1185*,NULL,And
281-5,281,5,NULL,Dealer Comments,LIKE,*1195*,NULL,And
281-6,281,6,NULL,Dealer Comments,LIKE,*1196*,),And
281-8,281,8,NULL,Vehicle Build Date,<=,11/1/2020,NULL,NULL
279-1,279,1,NULL,Customer,=,GM,NULL,And
279-2,279,2,NULL,Datalink,=,StarterLGE,NULL,And
279-3,279,3,NULL,Vehicle Build Date,>=,4/1/2019,NULL,And
279-4,279,4,NULL,Vehicle Build Date,<,7/1/2019,NULL,And
279-5,279,5,NULL,Claim Category,=,Flex plate,NULL,And
279-6,279,6,(,Issue ID,IS NULL,NULL,NULL,Or
279-7,279,7,NULL,Issue ID,=,0,NULL,Or
279-8,279,8,NULL,Issue ID,=,279,),NULL
272-1,272,1,NULL,Make,=,Nissan,NULL,And
272-2,272,2,NULL,Model,=,MURANO,NULL,And
272-3,272,3,NULL,Model Year,=,2020,NULL,NULL
264-1,264,1,(,Model,=,Fusion,NULL,Or
264-2,264,2,NULL,Model,=,Zephyr/MKZ,),And
264-3,264,3,(,Dealer Comments,LIKE,*Seize*,NULL,Or
264-4,264,4,NULL,Dealer Comments,LIKE,*Lock*,NULL,Or
264-5,264,5,NULL,Dealer Comments,LIKE,*Sieze*,),And
264-6,264,6,NULL,Issue ID,IS NULL,NULL,NULL,NULL
261-1,261,1,NULL,Product Description,=,Actuator,NULL,And
261-2,261,2,(,Model,=,Ram DT,NULL,Or
261-3,261,3,NULL,Model,=,Ram HD,),And
261-4,261,4,NULL,Claim Comment,=,SET,NULL,NULL
259-1,259,1,((,model,=,Ram DT,NULL,Or
259-2,259,2,(,Model,=,Ram HD,NULL,And
259-3,259,3,NULL,Model Year,<=,2020,)),And
259-4,259,4,(,Customer Comments,LIKE,*Nois*,NULL,Or
259-5,259,5,NULL,Dealer Comments,LIKE,*Nois*,NULL,Or
259-6,259,6,NULL,Dealer Comments,LIKE,*vibrat*,NULL,Or
259-7,259,7,NULL,Customer Comments,LIKE,*vibrat*,)),NULL
258-1,258,1,NULL,Product Description,=,Radiator Cap,NULL,And
258-2,258,2,((,Model,=,Ram DS,NULL,And
258-3,258,3,NULL,Vehicle Build Date,<=,11/16/2020,),Or
258-4,258,4,(,Model,=,Ram DT,NULL,And
258-5,258,5,NULL,Vehicle Build Date,<=,1/7/2021,)),NULL
253-1,253,1,((,Model Platform,LIKE,*DT*,NULL,Or
253-2,253,2,NULL,Model Platform,LIKE,*DJ*,),And
253-3,253,3,(,Customer Comments,LIKE,*fog*,NULL,Or
253-4,253,4,NULL,Customer Comments,LIKE,*windshield foggy*,NULL,Or
253-5,253,5,NULL,Dealer Comments,LIKE,*fog*,)),NULL
252-1,252,1,NULL,Customer,=,Subaru,NULL,And
252-2,252,2,NULL,Vehicle Build Date,>=,8/1/2018,NULL,And
252-3,252,3,NULL,Vehicle Build Date,<,4/1/2019,NULL,And
252-4,252,4,(,Claimed Part Number,=,73431FL10A,NULL,Or
252-5,252,5,NULL,Claimed Part Number,=,73431FL11A,NULL,Or
252-6,252,6,NULL,Claimed Part Number,=,73431XC00A,),NULL
249-1,249,1,NULL,Customer,=,Stellantis,NULL,And
249-2,249,2,(,Model Platform,=,DJ,NULL,Or
249-3,249,3,NULL,Model Platform,=,DT,),And
249-4,249,4,NULL,Customer Category,=,Low Speed Noise,NULL,NULL
248-1,248,1,(,Model,=,Ram DT,NULL,Or
248-2,248,2,(,Model,=,Ram HD,NULL,And
248-3,248,3,NULL,Model Year,>=,2019,)),And
248-4,248,4,(,Claimed Part Number Desc,LIKE,*Heater - housing*,),And
248-5,248,5,(,Claim Category,LIKE,*Case Damage - SHAP*,NULL,Or
248-6,248,6,NULL,Customer Comments,LIKE,*water*,NULL,Or
248-7,248,7,NULL,Customer Comments,LIKE,*broke*,NULL,Or
248-8,248,8,NULL,Customer Comments,LIKE,*wet*,NULL,Or
248-9,248,9,NULL,Dealer Comments,LIKE,*water*,NULL,Or
248-10,248,10,NULL,Dealer Comments,LIKE,*broke*,NULL,Or
248-11,248,11,NULL,Customer Comments,LIKE,*damag*,NULL,Or
248-12,248,12,NULL,Dealer Comments,LIKE,*damag*,NULL,Or
248-13,248,13,NULL,Dealer Comments,LIKE,*crack*,NULL,Or
248-14,248,14,NULL,Customer Comments,LIKE,*crack*,NULL,Or
248-15,248,15,NULL,Dealer Comments,LIKE,*wet*,),NULL
243-1,243,1,(,Model,=,Ram DT,NULL,Or
243-2,243,2,NULL,Model,=,Ram HD,),And
243-3,243,3,(,Model Year,=,2019,NULL,Or
243-4,243,4,NULL,Model Year,=,2020,),And
243-5,243,5,(,Customer Comments,LIKE,*10EB-4B*,NULL,Or
243-6,243,6,NULL,Dealer Comments,LIKE,*10EB-4B*,NULL,Or
243-7,243,7,NULL,Correction Comments,LIKE,*10EB-4B*,NULL,Or
243-8,243,8,NULL,Customer Comments,LIKE,*over temp*,NULL,Or
243-10,243,10,NULL,Dealer Comments,LIKE,*over temp*,NULL,Or
243-11,243,11,NULL,Correction Comments,LIKE,*over temp*,NULL,Or
243-12,243,12,NULL,Customer Comments,LIKE,*overtemp*,NULL,Or
243-13,243,13,NULL,Dealer Comments,LIKE,*overtemp*,NULL,Or
243-14,243,14,NULL,Correction Comments,LIKE,*overtemp*,NULL,Or
243-15,243,15,NULL,Dealer Comments,LIKE,*4B*,NULL,Or
243-16,243,16,NULL,Claim Category,=,Over Temp DTC,),And
243-17,243,17,NULL,Product Description,=,Blower Motor,NULL,NULL
242-1,242,1,((,Customer,=,Stellantis,NULL,And
242-2,242,2,NULL,Product Description,=,TXV Expansion Valve,),And
242-3,242,3,(,Model Platform,LIKE,*D*,NULL,Or
242-4,242,4,NULL,Model Platform,LIKE,*K*,NULL,Or
242-5,242,5,NULL,Model Platform,LIKE,*MP*,),And
242-6,242,6,(,Model Year,>,2019,),And
242-7,242,7,(,Dealer Comments,LIKE,*leak*,NULL,And
242-8,242,8,NULL,Dealer Country,LIKE,can*,)),NULL
234-1,234,1,NULL,Model,=,Avalon,NULL,And
234-2,234,2,NULL,Vehicle Build Date,<=,03/01/2019,NULL,And
234-3,234,3,NULL,Additional Claimed Part Numbers,LIKE,8816207020,NULL,NULL
229-1,229,1,((,Model Year,=,2019,NULL,And
229-2,229,2,NULL,Model,=,Sienna,),Or
229-3,229,3,(,Model Year,=,2019,NULL,And
229-4,229,4,NULL,Model,=,Camry,)),And
229-5,229,5,(,Complaint Code,=,01,NULL,Or
229-6,229,6,NULL,Complaint Code,=,04,NULL,Or
229-7,229,7,NULL,Complaint Code,=,05,NULL,Or
229-8,229,8,NULL,Complaint Code,=,07,NULL,Or
229-9,229,9,NULL,Complaint Code,=,08,NULL,Or
229-10,229,10,NULL,Complaint Code,=,17,NULL,Or
229-11,229,11,NULL,Complaint Code,=,8A,NULL,Or
229-12,229,12,NULL,Complaint Code,=,8C,NULL,Or
229-13,229,13,NULL,Complaint Code,=,72,NULL,Or
229-14,229,14,NULL,Complaint Code,=,87,),NULL
228-1,228,1,NULL,Customer,=,Subaru,NULL,And
228-2,228,2,(,Claimed Part Number,=,73431FL10A,NULL,Or
228-3,228,3,NULL,Claimed Part Number,=,73431FL11A,NULL,Or
228-4,228,4,NULL,Claimed Part Number,=,73431XC00A,),And
228-5,228,5,NULL,Vehicle Build Date,>=,8/1/2018,NULL,And
228-6,228,6,NULL,Vehicle Build Date,<,4/1/2019,NULL,NULL
221-1,221,1,NULL,Customer,=,Stellantis,NULL,And
221-2,221,2,NULL,model,=,Journey,NULL,And
221-3,221,3,NULL,Vehicle Build Date,<=,3/17/2020,NULL,And
221-4,221,4,NULL,Claimed Part Number,=,68038538AA,NULL,And
221-5,221,5,(,Customer Comments,LIKE,*plug*,NULL,Or
221-6,221,6,NULL,Dealer Comments,LIKE,*plug*,NULL,Or
221-7,221,7,NULL,Correction Comments,LIKE,*plug*,NULL,Or
221-8,221,8,NULL,Customer Comments,LIKE,*restrict*,NULL,Or
221-9,221,9,NULL,Dealer Comments,LIKE,*restrict*,NULL,Or
221-10,221,10,NULL,Correction Comments,LIKE,*restrict*,NULL,Or
221-11,221,11,NULL,Customer Comments,LIKE,*block*,NULL,Or
221-12,221,12,NULL,Dealer Comments,LIKE,*block*,NULL,Or
221-13,221,13,NULL,Correction Comments,LIKE,*block*,NULL,Or
221-14,221,14,NULL,Customer Comments,LIKE,*clog*,NULL,Or
221-15,221,15,NULL,Dealer Comments,LIKE,*clog*,NULL,Or
221-16,221,16,NULL,Correction Comments,LIKE,*clog*,),NULL
214-1,214,1,NULL,Model,=,Passport,NULL,And
214-2,214,2,NULL,Model Year,=,2019,NULL,And
214-3,214,3,NULL,Claimed Part Number,=,39870,NULL,NULL
213-1,213,1,NULL,Model Year,=,2019,NULL,And
213-2,213,2,NULL,Product Description,=,Compressor,NULL,And
213-3,213,3,(,model,=,Ram DS,NULL,Or
213-4,213,4,NULL,model,=,Ram DT,),And
213-5,213,5,(,Vehicle Build Date,>,7/31/2018,NULL,And
213-6,213,6,NULL,Vehicle Build Date,<=,8/31/2018,),And
213-7,213,7,(,Dealer Comments,LIKE,*inop*,NULL,Or
213-8,213,8,NULL,Dealer Comments,LIKE,*seiz*,NULL,Or
