Issue ID,Owner,Customer,Subject,Status,DN Part ID,Checksheet ID,Major Issue No,Customer Tracking Number,Bulletin Number,DN Design Location,DN Plant ID,Responsibility Category,Progress Updates,Countermeasure,Vehicles Affected,Failure Ratio,DN Share Ratio,Service Contribution Ratio,Activated,SQL Code
346,dscnehme,GM,GM All MY All Models [ RKE Fob] - Mixed Fobs,C/M Implemented,216,Unknown,NULL,NULL,NULL,DNJP,DMTN-203,TFCA,These claims have issues where the customer and dealer can confirm that FOBS were mixed up. The incorrect fob type or key was given with the vehicle. Usually VIN does not match as well.,CM either needs to be discussed with transportation and the dealership.,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 216) AND  [Customer] = 'GM' And  [Datalink] LIKE '%PEPSUID%' And ( [Customer Category] = 'Mixed Fob' Or  [Claim Category] = 'Mixed Fob' )And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )
345,dscnehme,GM,GM All MY All Models [ RKE Fob] - Missing Fob,C/M Implemented,216,Unknown,NULL,NULL,NULL,DNJP,DMTN-203,TFCA,"In these claims, the FOB is found missing once it gets to the dealership. Most likely either lost in transportation or lost at the dealership.","Dealers need to start to Bin transportation for claims like this, and not use fob replacement labor code. Working with GM now to get this implemented.",NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 216) AND  [Customer] = 'GM' And  [Datalink] LIKE '%PEPSUID%' And ( [Claim Category] = 'Missing Fob' Or  [Customer Category] = 'Missing Fob' )And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )
344,dscnehme,GM,GM All MY All Models [RKE Fob] - Dealer Reprogrammed Fobs & That Fixed Customer Concern,Closed,216,Unknown,NULL,NULL,NULL,DNJP,DMTN-203,TBD,"In these cases, the Dealer only has to reprogram the key fob and the concern is fixed. No Fob is returned but fob replacement labor code is being used.","No CM from Denso, and GM needs to start to Bin these claims correctly.",NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 216) AND  [Customer] = 'GM' And  [Datalink] LIKE '%PEPSUID%' And  [Claim Category] = 'Reprogrammed' And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )
343,dscnehme,GM,GM All MY All Models [RKE Fob] - Battery Replacement,Investigating,216,Unknown,NULL,NULL,NULL,DNJP,DMTN-203,TBD,These claims are binned as battery fob replacement fixes customer concern. No Fob replacement is needed.,No CM currently but deep dive is needed since battery replacement is needed early mileage in some cases.,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 216) AND  [Customer] = 'GM' And  [Datalink] LIKE '%PEPSUID%' And  [Claim Category] = 'Battery Replacement' And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )
342,dsaprete,Honda,17-20MY Honda V6 Engine PCS Valve - CEL (DTC P0441),Investigating,188,Unknown,NULL,HNAQWR003418,NULL,HDJP,HDVN,TBD,"HDVN completed analysis on n=20+ claim parts and investigation result = NG performance, estimated due to external foreign material (sand, mineral, etc.) causing abnormal core wear. Honda has some disagreement, thinking foreign material may be generated by interal PCS components (possible DN mfg. issue). Additional investigation is now on-going to prove non-DN responsibility.",TBD,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 188) AND  [Customer] = 'Honda' And  [Engine] LIKE '%J35%' And ( [Model Year] = 2017 Or  [Model Year] = 2018 Or  [Model Year] = 2019 Or  [Model Year] = 2020 Or  [Model Year] = 2021 Or  [Model Year] = 2022 )And ( [Failure Code Desc] LIKE '%P044%' Or  [Failure Code Desc] LIKE '%P04F%' )And ( [Customer Comments] LIKE '%light%' Or  [Customer Comments] LIKE '%CEL%' Or  [Customer Comments] LIKE '%lamp%' Or  [Customer Comments] LIKE '%lite%' Or  [Customer Comments] LIKE '%warning%' Or  [Customer Comments] LIKE '%ission%' )And ( [Issue ID] = '0' Or  [Issue ID] IS NULL )
341,dshooshima,Toyota,FY19~ VOU Sharing info. ???????,Trend Watching,239,Unknown,NA00007241,,,,TBD,TBD,,,0,NULL,NULL,NULL,No,NULL
340,dshyagi,Toyota,TMS/TCI_(Servo motor module)[LEXUS NX/RX]Servo is inop. Temporarily fixed after initialization(B-7),Closed,108,Unknown,NA00005058,,,,TBD,TBD,,- RESET function will be executed ONLY IF ECU request it  - Sampling robustness increase from 3 times to 4 times     Date of Change: TBD(Target: Jan/M/2017) by each region.,0,NULL,NULL,NULL,No,NULL
339,dsdimaji,Toyota,TMS/TCI_<GSP>Toyota Safety Sense system_Quality Administration in North America,Closed,248,Unknown,NA00004258,,,,TBD,TBD,,,0,NULL,NULL,NULL,No,NULL
338,dsrabdulri,GM,GM 20-21MY All Programs [Wiper Blade] - Poor Wipe Quality,Trend Watch,224,Unknown,NULL,NULL,NULL,DIAM,DMNC-G,TFDD,NULL,"Reduce Arm Pressure 
C1UL/G/TL	 Approved	 Breakpoint 	Feb-21
C1UC	 	Approved Breakpoint Feb-21
C1YC	Approved Breakpoint Aug-20
C1YB	Approved	 Breakpoint June/ July 2020
D2UB	 Approved	 Breakpoint Dec-20
D2UC/G	 Approved 	Breakpoint June/ July 2020
D2UC-S	Approved	 Breakpoint Dec-20
E2UL	Approved	 Breakpoint Feb-21",NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 224) AND  [Customer] = 'GM' And ( [Datalink] = 'WiperBladeD2UC' Or  [Datalink] = 'WiperBladeD2UG' )And  [Model Year] >= 2020 And  [Claim Category] = 'Poor Wipe Quality'  "
337,dsrabdulri,GM,"GM 20MY (Express, Savana)GEN 5 [Alternator] - Water Leak",Investigating,183,Unknown,NULL,NULL,19-NA-037,DNJP,DMTN,TFCD,"•GM found an issue (water leaking from the cowl area into the generator vents. Under certain weather conditions, this water can freeze inside and prevent the generator from turning) and they have done a C/M (bulletin 19-NA-037).
•Same Issue still accrue at the field for the 20MY.",NULL,38314,NULL,NULL,NULL,No,NULL
336,dsckroplin,NULL,17-20MY Honda CRV PCS Valve - CEL (DTC P0441),Trend Watch,188,Unknown,NULL,HNAQWR003280,NULL,HDJP,HDVN,NTF,"HDVN completed anlaysis on n=10 claim parts and investigation result = NTF. Honda agreed with investigation results and closed the issue. However, DENSO is now trend watching to confirm Honda-side countermeasure against this issue. In addition, we are reviewing VIN history to check for failure mode recurrence after initial PCSV replacement. Based on review, we will challenge Honda (if possible) to consider different dealer diagnosis strategy to avoid PCSV replacement.",NULL,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 188) AND  [Customer] = 'Honda' And  [Model] = 'CRV' And  [Engine] = 'L15B' And ( [Model Year] = 2017 Or  [Model Year] = 2018 Or  [Model Year] = 2019 Or  [Model Year] = 2020 )And ( [Failure Code] LIKE '%P04%' Or  [Customer Comments] LIKE '%light%' Or  [Customer Comments] LIKE '%CEL%' Or  [Customer Comments] LIKE '%lamp%' Or  [Customer Comments] LIKE '%lite%' Or  [Customer Comments] LIKE '%warning%' Or  [Customer Comments] LIKE '%ission%' ) "
335,dsrabdulri,GM,"GM 20MY SGE Malibu E2 [Cam Sensor] – Build Spike with DTC P0366, P0365",Trend Watch,161,Unknown,NULL,NULL,NULL,DNJP,DNJP,TFCD,GM confirmed the root cause for this issue was an incorrect ECM calibration.,GM Implemented a new calibration by choosing an engine cycle position away from cam phaser edge movement. (MY20 ECM clean calibration point will be from March 2020),111065,NULL,NULL,NULL,Yes,"([DN Part ID] = 161) AND  [Customer] = 'GM' And  [Datalink] = 'CamSensorSGE' And  [Model] = 'Malibu E2' And  [Model Year] = 2020 And  [Vehicle Build Date] < '03/29/2020' And ( [Dealer Comments] LIKE '%P0366%' Or  [Dealer Comments] LIKE '%P0365%' Or  [Correction Comments] LIKE '%P0365%' Or  [Correction Comments] LIKE '%P0366%' Or  [Claim Category] = 'P0365/P0366' ) "
334,dsllapinta,Nissan,Washer Nozzle- Hose mis-route/kinked/switched,Closed,220,Unknown,NULL,"NNA-CAR-20-00532, NA-PIR-2019-01117",NULL,DIAM,DMNC-MI,TFCA,No current returns. CM requests made to Canton from FQI. Evaluating design change for addition of tape to identify proper lines & addtion of clips to reduce kinking.,Updated SOS,7,NULL,NULL,NULL,No,NULL
333,dsllapinta,Nissan,Crank Sensor,Closed,162,Unknown,NULL,NULL,NULL,DNJP,DMTN-202,TFCA,VTC Solenoid Valve NG.  The internal cup that is used to actuate the valve was stamped incorreclty by the tier two supplier.  The incorrect stamping process causes the part to stick which delays eVTC system response time.  The strart time of this issue cooinsids with a 4-M change that was made a the tier two supplier.,"Decherd Adoption:  Decherd has implemented a 100% firing test with modified test logic that is programmed to reject any engine with slow eVTC response time.   The part was changed from the current level NG part to previous level OK part.  Positive hot test results confrim that this part change was effective.
The tier two supplier has taken numberous actions to prevent this issue from reocurring.  -
Asian has implemented new testing in their facilty that will preven the outflow of defective parts.",55,0.70,0.00,NULL,No,
332,dsllapinta,Nissan,NON DN Wiper Blade,Closed,224,Unknown,NULL,NULL,NULL,DIAM,GNC,TBD,"Nissan adopted 'Value Advantage' Program for wiper blade where customers receive value advantage blade instead of DENSO service blade (cost savings measure). The blade often returned is DENSO blade but with wrong part number, DN remains responsible","All wiper returns reviewed with PQE, if non DENSO blade we may dispute.",NULL,NULL,NULL,NULL,No,NULL
331,dsgclampit,GM,17MY-22MY GM Silverado Sierra injector - P020x -PreC/M,Closed,194,Unknown,NULL,NULL,NULL,DNJP,DMHU,NULL,NULL,"Injector Plating thickness increase - Sept 2018
Harness routing change - May 2021
Terminal grease - Dec 2021
Direct rail Mounting - 24MY
Phase 1 Service Countermeasure - TBD",NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 194) AND  [Customer] = 'GM' And  [Datalink] = 'FuelInjectorDMAX' And  [Model Year] >= 2017 And  [Model Year] <= 2024 And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And (( [Customer Comments] LIKE '%P0201%' Or  [Customer Comments] LIKE '%P0202%' Or  [Customer Comments] LIKE '%P0203%' Or  [Customer Comments] LIKE '%P0204%' Or  [Customer Comments] LIKE '%P0205%' Or  [Customer Comments] LIKE '%P0206%' Or  [Customer Comments] LIKE '%P0207%' Or  [Customer Comments] LIKE '%P0208%' Or  [Dealer Comments] LIKE '%P0201%' Or  [Dealer Comments] LIKE '%P0202%' Or  [Dealer Comments] LIKE '%P0203%' Or  [Dealer Comments] LIKE '%P0204%' Or  [Dealer Comments] LIKE '%P0205%' Or  [Dealer Comments] LIKE '%P0206%' Or  [Dealer Comments] LIKE '%P0207%' Or  [Dealer Comments] LIKE '%P0208%' Or  [Correction Comments] LIKE '%P0201%' Or  [Correction Comments] LIKE '%P0202%' Or  [Correction Comments] LIKE '%P0203%' Or  [Correction Comments] LIKE '%P0204%' Or  [Correction Comments] LIKE '%P0205%' Or  [Correction Comments] LIKE '%P0206%' Or  [Correction Comments] LIKE '%P0207%' Or  [Claim Category] LIKE '%Inj.C%' Or  [Correction Comments] LIKE '%P0208%' )And ( [Claim Category] LIKE '%p030x%' Or  [Claim Category] IS NULL Or  [Claim Category] LIKE '%inj.C%' )Or  [Claim Category] LIKE '%inj.c%' Or  [Claim Category] = 'P020x' )And  [Vehicle Build Date] < '5/15/2021'
330,dsllapinta,Nissan,Nissan AF Sensor Excessive Current - NG Logic,Closed,160,7,NULL,NA-CAR-2012-00231,NTB12-085a,DNJP,DMAT-CP,TFCD,NULL,Ongoing issue since 2012. Although 4 CM (ECU re-pregrogram have been applied we still continue to see field claims,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 160) AND  [Customer] = 'Nissan' And  [Claimed Part Number] = '226939HP0A' And ( [Customer Comments] LIKE '%P2096%' Or  [Customer Comments] LIKE '%P2097%' Or  [Customer Comments] LIKE '%P015B%' Or  [Dealer Comments] LIKE '%P2096%' Or  [Dealer Comments] LIKE '%P2097%' Or  [Dealer Comments] LIKE '%P2096%' )And  [Issue ID] IS NULL
329,dsgclampit,GM,GM 19MY Silverado MD Injector - Nozzle corrosion,Closed,194,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 194) AND  [Customer] = 'GM' And  [Datalink] = 'FuelInjectorDMAX' And  [Engine] = 'L5D' And  [Mileage] >= '35000' And  [Vehicle Build Date] >= '12/1/2018'  "
328,dsgclampit,GM,19MY/20MY GM HFV6 GEN1 Starter Blown Fuse,Closed,184,Unknown,NULL,NULL,NULL,DNJP,DMTN,NULL,Build spike in Feb & March 2019 for 19MY. Majority of claims are Blown Fuse. Similar issue is on 20MY too,TBD,186825,NULL,NULL,NULL,Yes,([DN Part ID] = 184) AND  [Customer] = 'GM' And  [Datalink] = 'StarterHFV6Gen1' And  [Vehicle Build Date] >= '1/1/2019' And ( [Issue ID] = '0' Or  [Issue ID] IS NULL )And ( [Model Year] = 2019 Or  [Model Year] = 2020 )And ( [Claim Category] LIKE '%Blown Fuse%' Or  [Claim Category] = 'Flex plate' )
327,dscnehme,GM,GM 20MY Traverse C1 (Purge Valve)-Noise,Cause Identified,188,Unknown,NULL,NULL,NULL,DNJP,HDMX,TFCA,Noise claims are root caused by Evap Line connection.,CM for an improved clip is being implemented once “other  issues are fixed. Denso will make sure CM information is tracked once implemented.,169228,NULL,0.00,0.05,Yes,([DN Part ID] = 188) AND  [Datalink] = 'PurgeValveHFV6Gen1' And  [Model] = 'Traverse C1' And  [Customer] = 'GM' And  [Model Year] = 2020 And ( [Claim Category] = 'Noise' Or  [Customer Category] = 'Noise' )And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )
325,dslconner,Stellantis,15MY UF/KL Temperature Duct Sensor – Heat inop,Closed,119,Unknown,NA00004606,,,DIAM,DMMI,TFDD,,,0,NULL,NULL,NULL,Yes,"([DN Part ID] = 119) AND  [customer] = 'FCA' And  [Product Description] = 'Duct Temp Sensor' And  [Vehicle Build Date] <= '4/27/2018'  "
324,dsbmeers,Ford,Ford Explorer Purge Valve - Loose Connection,Cause Identified,188,Unknown,NULL,NULL,NULL,HDJP,HDVN,TFCA,"TSB to check for loose lines may be extended from F150 to other vehicles. 
Dealer comments state there is a loose connection in the purge valve assembly. Mainly at the intake manifold. Main DTC seen is P0068 for loose connection at intake. N=1 claim for loose at ejector with DTC P04F0. Currently investigaing if majority of P04F0 DTCs are related to this issue.",NULL,NULL,NULL,NULL,NULL,No,
323,dsdwilliam,Ford,20MY F150 Ford 5.0L Alternator DTC P0625 & P065B High NTF,Closed,183,Unknown,NA00007926,MI NA00007926,NULL,DNJP,DMTN,NTF,"Have worked with Ford to implement dealer diaganosis improvement as well as pinpoint test improvement (21MY). Ford has implemented the pinpoint test changes for 21mY but is still internally discussing the dealer diagnostic tool improvement.
Major Issue create for 20MY F150 but also is tied to 19MY.
7-31-20: Currently engaging DIAM T/C and Sales to corrdinate NTF reduction efforts while continuing to work with Ford STA.
NTF Reduction Activty starting with Ford. Meetings occurred 5-12 and 5-14. Currently Ford is verifying data. Next action will be based on this. Find A Vehcile is possible.
Currently investigating High NTF. Top DTCs are  P0625, P065B. Currently creating Level 1 and will register as a Major Issue. Target Customer Complaint is Charging System Light.",,NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 183) AND  [Customer] = 'Ford' And ( [Issue ID] IS NULL Or  [Issue ID] = '0' )And ( [Claim Comment] = 'P0625' Or  [Claim Comment] = 'P0625 P0620' Or  [Claim Comment] = 'P0625 P0620 P065B' Or  [Claim Comment] = 'P0625 P065B' Or  [Claim Comment] = 'P0620 P0625 P065B' Or  [Claim Comment] = 'P0620 P0625' )
322,dsgclampit,GM,17MY-22MY GM Silverado/Sierra Injector - Small quantity Timing and Learning,Closed,194,Unknown,NULL,NULL," 22-NA-201",DNJP,DMHU,TFCD,"GM known issue until Vehicles Build since SOP(17MY) - Jan 1, 2019
Jan 1, 2019 GM made a software change that made the DTC harder to trigger. GM is wanting to verify issue is reduced. Dec 2021 Dec made a calibration change for Driveline noise in Crank signal due to torque converter slips.","GM changed calibration to make the DTC harder to set
Another calibration change to account for Torque converter noise in the crank signal. Service calibration change with Bulletin 22-NA-201
GM elected not to apply cal change to 2019MY and older due to diffrences in transmission design",NULL,NULL,NULL,NULL,Yes,([DN Part ID] = 194) AND  [Customer] = 'GM' And  [Datalink] = 'FuelInjectorDMAX' And  [Vehicle Build Date] < '12/10/2021' And  [Claim Category] = 'TL' And ( [Issue ID] IS NULL Or  [Issue ID] = '0' Or  [Issue ID] = '0' )
321,dsckroplin,Honda,Keihin Fuel Injector (Acc - non-DN product),Closed,241,Unknown,NULL,N/A,N/A,NULL,NULL,NULL,"Honda data provided to DN includes Keihin Fuel Injector (18MY Acc - present 1.5L engines), and therefore is non-DN responsibility.",N/A,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 241) AND  [Customer] = 'Honda' And  [Model Code] = 'ACCORD' And ( [Model Year] = 2018 Or  [Model Year] = 2019 Or  [Model Year] = 2020 )And  [Engine] = 'L15B'  "
320,dsckroplin,Honda,Keihin Fuel Injector (Ody - non-DN product),Closed,241,Unknown,NULL,N/A,N/A,NULL,NULL,NULL,"Honda data provided to DN includes Keihin Fuel Injector (all Ody until 20MY), and therefore is non-DN responsibility.",N/A,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 241) AND  [Customer] = 'Honda' And  [Model Code] = 'ODYSSEY' And ( [Model Year] = 2016 Or  [Model Year] = 2017 Or  [Model Year] = 2018 Or  [Model Year] = 2019 ) "
319,dsrmowery,Honda,GPS Rollover,Cause Identified,280,Unknown,NULL,NULL,19-050,DIAM,DMTN-204,TFCD,NULL,NULL,NULL,NULL,NULL,NULL,Broken,"([DN Part ID] = 280) AND  [Customer] = 'Honda' And  [Complaint Code Desc] LIKE '%1 HOUR PUD%'  "
318,dsckroplin,Honda,Keihin Fuel Injector (CRV - non-DN product),Closed,241,Unknown,NULL,N/A,N/A,NULL,NULL,NULL,"Honda data provided to DN includes Keihin Fuel Injector (all CRV 1.5L engines), and therefore is non-DN responsibility.",N/A,NULL,NULL,NULL,NULL,No,
317,dsbmeers,Toyota,16MY Tacoma - 2-3 Shift Flare,Closed,164,Unknown,NULL,NULL,"T-SB-0079-15, T-TCI-4343",DNJP,DMTN-202,TFCD,Closed,TSB's Released,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 164) AND  [customer] = 'Toyota' And  [model] = 'Tacoma' And  [Model Year] = 2016 And ( [Customer Comments] LIKE '%79-15%' Or  [Dealer Comments] LIKE '%79-15%' Or  [Correction Comments] LIKE '%79-15%' Or  [Customer Comments] LIKE '%4343%' Or  [Dealer Comments] LIKE '%4343%' Or  [Correction Comments] LIKE '%4343%' Or  [Customer Comments] LIKE '%2-3 shift%' Or  [Dealer Comments] LIKE '%2-3 shift%' Or  [Correction Comments] LIKE '%2-3 shift%' Or  [Customer Comments] LIKE '%TC1505%' Or  [Dealer Comments] LIKE '%TC1505%' Or  [Correction Comments] LIKE '%TC1505%' ) "
316,dsbmeers,Toyota,16-17MY Tacoma - Shift Enhancements,Closed,164,Unknown,NULL,NULL,"T-SB-0077-16, T-TCI-4419",DNJP,DMTN-202,TFCD,Closed,TSB's Released,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 164) AND  [Customer] = 'Toyota' And  [Model] = 'Tacoma' And  [Product Description] = 'Engine ECU' And  [Model Year] >= 2016 And  [Model Year] <= 2017 And ( [Customer Comments] LIKE '%77-16%' Or  [Dealer Comments] LIKE '%77-16%' Or  [Correction Comments] LIKE '%77-16%' Or  [Customer Comments] LIKE '%4419%' Or  [Dealer Comments] LIKE '%4419%' Or  [Correction Comments] LIKE '%4419%' Or  [Customer Comments] LIKE '%TC1601%' Or  [Dealer Comments] LIKE '%TC1601%' Or  [Correction Comments] LIKE '%TC1601%' Or  [Customer Comments] LIKE '%shift feeling%' Or  [Dealer Comments] LIKE '%shift feeling%' Or  [Customer Comments] LIKE '%shift feeling%' ) "
315,dsbmeers,Toyota,16-18MY Tacoma - Vehicle Surge,Closed,164,Unknown,NULL,NULL,"T-SB-0058-18, T-TCI-5133",DNJP,DMTN-202,TFCD,Closed,TSB's Released,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 164) AND  [Customer] = 'Toyota' And  [model] = 'Tacoma' And  [Model Year] >= 2016 And  [Model Year] <= 2018 And  [Product Description] = 'Engine ECU' And ( [Customer Comments] LIKE '%58-18%' Or  [Dealer Comments] LIKE '%58-18%' Or  [Correction Comments] LIKE '%58-18%' Or  [Customer Comments] LIKE '%EG1810%' Or  [Dealer Comments] LIKE '%EG1810%' Or  [Correction Comments] LIKE '%EG1810%' Or  [Customer Comments] LIKE '%5133%' Or  [Dealer Comments] LIKE '%5133%' Or  [Correction Comments] LIKE '%5133%' ) "
314,dsbmeers,Toyota,16-18MY Tacoma - Stumble at WOT,Closed,164,Unknown,NULL,NULL,"T-SB-0062-18, T-TCI-5143",DNJP,DMTN-202,TFCD,Closed,TSB's Released,NULL,NULL,NULL,NULL,Yes,"([DN Part ID] = 164) AND  [customer] = 'Toyota' And  [model] = 'Tacoma' And  [Model Year] >= 2016 And  [Model Year] <= 2018 And  [Product Description] = 'Engine ECU' And ( [Customer Comments] LIKE '%62-18%' Or  [Dealer Comments] LIKE '%62-18%' Or  [Correction Comments] LIKE '%62-18%' Or  [Customer Comments] LIKE '%EG1811%' Or  [Dealer Comments] LIKE '%EG1811%' Or  [Correction Comments] LIKE '%EG1811%' Or  [Customer Comments] LIKE '%5143%' Or  [Dealer Comments] LIKE '%5143%' Or  [Correction Comments] LIKE '%5143%' Or  [Customer Comments] LIKE '%WOT%' Or  [Dealer Comments] LIKE '%WOT%' Or  [Correction Comments] LIKE '%WOT%' ) "
